drl_airfoil
1.00000000 0.00000000
0.98939394 0.00176418
0.97878788 0.00380622
0.96818182 0.00611058
0.95757576 0.00866172
0.94696970 0.01144408
0.93636364 0.01444213
0.92575758 0.01764032
0.91515152 0.02102311
0.90454545 0.02457495
0.89393939 0.02828030
0.88333333 0.03212361
0.87272727 0.03608934
0.86212121 0.04016195
0.85151515 0.04432589
0.84090909 0.04856562
0.83030303 0.05286559
0.81969697 0.05721027
0.80909091 0.06158409
0.79848485 0.06597163
0.78787879 0.07036227
0.77727273 0.07475234
0.76666667 0.07913871
0.75606061 0.08351824
0.74545455 0.08788780
0.73484848 0.09224425
0.72424242 0.09658445
0.71363636 0.10090528
0.70303030 0.10520358
0.69242424 0.10947624
0.68181818 0.11372011
0.67121212 0.11793206
0.66060606 0.12210896
0.65000000 0.12624766
0.63939394 0.13034503
0.62878788 0.13439794
0.61818182 0.13840325
0.60757576 0.14235783
0.59696970 0.14625854
0.58636364 0.15010211
0.57575758 0.15388266
0.56515152 0.15759173
0.55454545 0.16122077
0.54393939 0.16476123
0.53333333 0.16820456
0.52272727 0.17154220
0.51212121 0.17476561
0.50151515 0.17786624
0.49090909 0.18083554
0.48030303 0.18366495
0.46969697 0.18634592
0.45909091 0.18886991
0.44848485 0.19122836
0.43787879 0.19341272
0.42727273 0.19541444
0.41666667 0.19722498
0.40606061 0.19883577
0.39545455 0.20023827
0.38484848 0.20142393
0.37424242 0.20238420
0.36363636 0.20311053
0.35303030 0.20359482
0.34242424 0.20384036
0.33181818 0.20386226
0.32121212 0.20367618
0.31060606 0.20329777
0.30000000 0.20274269
0.28939394 0.20202660
0.27878788 0.20116516
0.26818182 0.20017402
0.25757576 0.19906884
0.24696970 0.19786528
0.23636364 0.19657900
0.22575758 0.19522565
0.21515152 0.19382089
0.20454545 0.19238037
0.19393939 0.19091977
0.18333333 0.18945473
0.17272727 0.18800090
0.16212121 0.18657396
0.15151515 0.18518955
0.14090909 0.18385583
0.13030303 0.18248366
0.11969697 0.18091603
0.10909091 0.17899454
0.09848485 0.17656079
0.08787879 0.17345640
0.07727273 0.16952296
0.06666667 0.16460208
0.05606061 0.15853536
0.04545455 0.15116441
0.03484848 0.14233083
0.02424242 0.13187622
0.01363636 0.11964219
0.00303030 0.10547035
-0.00757576 0.08920229
-0.01818182 0.07067962
-0.02878788 0.04974395
-0.03939394 0.02623687
-0.05000000 0.00000000
-0.03939394 -0.02666944
-0.02878788 -0.05052533
-0.01818182 -0.07173389
-0.00757576 -0.09046135
0.00303030 -0.10687394
0.01363636 -0.12113787
0.02424242 -0.13341938
0.03484848 -0.14388470
0.04545455 -0.15270003
0.05606061 -0.16003162
0.06666667 -0.16604568
0.07727273 -0.17090844
0.08787879 -0.17478613
0.09848485 -0.17784497
0.10909091 -0.18025118
0.11969697 -0.18217100
0.13030303 -0.18377064
0.14090909 -0.18521633
0.15151515 -0.18667281
0.16212121 -0.18823163
0.17272727 -0.18987949
0.18333333 -0.19159499
0.19393939 -0.19335671
0.20454545 -0.19514327
0.21515152 -0.19693325
0.22575758 -0.19870525
0.23636364 -0.20043787
0.24696970 -0.20210971
0.25757576 -0.20369936
0.26818182 -0.20518542
0.27878788 -0.20654648
0.28939394 -0.20776116
0.30000000 -0.20880803
0.31060606 -0.20966570
0.32121212 -0.21031277
0.33181818 -0.21072783
0.34242424 -0.21088948
0.35303030 -0.21077631
0.36363636 -0.21036772
0.37424242 -0.20965994
0.38484848 -0.20866546
0.39545455 -0.20739742
0.40606061 -0.20586894
0.41666667 -0.20409318
0.42727273 -0.20208325
0.43787879 -0.19985231
0.44848485 -0.19741348
0.45909091 -0.19477991
0.46969697 -0.19196473
0.48030303 -0.18898108
0.49090909 -0.18584208
0.50151515 -0.18256089
0.51212121 -0.17915064
0.52272727 -0.17562446
0.53333333 -0.17199548
0.54393939 -0.16827686
0.55454545 -0.16448171
0.56515152 -0.16062319
0.57575758 -0.15671442
0.58636364 -0.15276855
0.59696970 -0.14879838
0.60757576 -0.14480892
0.61818182 -0.14079701
0.62878788 -0.13675914
0.63939394 -0.13269176
0.65000000 -0.12859136
0.66060606 -0.12445442
0.67121212 -0.12027739
0.68181818 -0.11605677
0.69242424 -0.11178902
0.70303030 -0.10747062
0.71363636 -0.10309804
0.72424242 -0.09866775
0.73484848 -0.09417623
0.74545455 -0.08961996
0.75606061 -0.08499540
0.76666667 -0.08029904
0.77727273 -0.07552733
0.78787879 -0.07067677
0.79848485 -0.06574383
0.80909091 -0.06072690
0.81969697 -0.05564943
0.83030303 -0.05055233
0.84090909 -0.04547686
0.85151515 -0.04046429
0.86212121 -0.03555587
0.87272727 -0.03079288
0.88333333 -0.02621657
0.89393939 -0.02186822
0.90454545 -0.01778908
0.91515152 -0.01402042
0.92575758 -0.01060350
0.93636364 -0.00757959
0.94696970 -0.00498994
0.95757576 -0.00287583
0.96818182 -0.00127852
0.97878788 -0.00023927
0.98939394 0.00020066
1.00000000 0.00000000
